date,time,reservoir_storage
2009-12-20,0,244406.0
2009-12-21,0,243112.0
2009-12-22,0,244082.0
2009-12-23,0,246986.0
2009-12-24,0,249754.0
2009-12-25,0,251919.0
2009-12-26,0,251842.0
2009-12-27,0,251087.0
2009-12-28,0,250237.0
2009-12-29,0,252384.0
2009-12-30,0,255342.0
2009-12-31,0,258160.0
2010-01-01,0,259576.0
2010-01-02,0,258494.0
2010-01-03,0,257376.0
2010-01-04,0,256221.0
2010-01-05,0,257532.0
2010-01-06,0,260207.0
2010-01-07,0,262183.0
2010-01-08,0,263312.0
2010-01-09,0,262044.0
2010-01-10,0,260700.0
2010-01-11,0,259359.0
2010-01-12,0,261075.0
2010-01-13,0,263948.0
2010-01-14,0,266479.0
2010-01-15,0,267539.0
2010-01-16,0,266339.0
2010-01-17,0,265222.0
2010-01-18,0,264346.0
2010-01-19,0,263074.0
2010-01-20,0,264167.0
2010-01-21,0,265620.0
2010-01-22,0,264803.0
2010-01-23,0,263392.0
2010-01-24,0,262202.0
2010-01-25,0,262817.0
2010-01-26,0,264803.0
2010-01-27,0,265680.0
2010-01-28,0,266259.0
2010-01-29,0,265142.0
2010-01-30,0,264187.0
2010-01-31,0,263392.0
2010-02-01,0,262836.0
2010-02-02,0,263849.0
2010-02-03,0,266479.0
2010-02-04,0,267939.0
2010-02-05,0,267699.0
2010-02-06,0,267539.0
2010-02-07,0,267198.0
2010-02-08,0,268561.0
2010-02-09,0,271475.0
2010-02-10,0,273494.0
2010-02-11,0,275177.0
2010-02-12,0,275360.0
2010-02-13,0,275096.0
2010-02-14,0,274791.0
2010-02-15,0,274304.0
2010-02-16,0,275665.0
2010-02-17,0,278848.0
2010-02-18,0,280345.0
2010-02-19,0,279934.0
2010-02-20,0,279442.0
2010-02-21,0,279114.0
2010-02-22,0,278704.0
2010-02-23,0,280262.0
2010-02-24,0,279770.0
2010-02-25,0,279278.0
2010-02-26,0,280838.0
2010-02-27,0,280756.0
2010-02-28,0,280345.0
